war,en
"Igintutdo ko ha ira an mensahe nga iginhatag mo ha akon, ngan ginkarawat ini hira. Maaram hira nga tikang ako ha imo, ngan natoo hira nga ikaw an nagsugo ha akon.","For I gave them the words you gave me and they accepted them. They knew with certainty that I came from you, and they believed that you sent me."
"“Nag-aampo ako para ha ira. Diri ako nag-aampo para han kalibutan, kundi para han mga tawo nga igintubyan mo ha akon, kay imo man hira.","I pray for them. I am not praying for the world, but for those you have given me, for they are yours."
"Imo an ngatanan nga akon, ngan akon man an ngatanan nga imo; ngan napapasidunggan ako tungod ha ira.","All I have is yours, and all you have is mine. And glory has come to me through them."
"Kundi yana makada na ako ha imo, ngan ginhihimangraw ko ini nga mga butang dinhe ha kalibutan, basi matugob gud hira han akon kalipayan.","“I am coming to you now, but I say these things while I am still in the world, so that they may have the full measure of my joy within them."
"Iginhatag ko ha ira an imo mensahe ngan nagdumot ha ira an kalibutan, kay diri man hira kanan kalibutan, sugad gud nga diri man ako kanan kalibutan.","I have given them your word and the world has hated them, for they are not of the world any more than I am of the world."
"Diri ako nahangyo nga kuhaon mo hira ha kalibutan, kundi nga panalipdan mo hira han Yawa.",My prayer is not that you take them out of the world but that you protect them from the evil one.
"Diri hira kanan kalibutan, sugad gud nga diri man ako kanan kalibutan.","They are not of the world, even as I am not of it."
Ihalad hira ngada ha imo pinaagi han kamatuoran; an imo pulong amo an kamatuoran.,Sanctify them by the truth; your word is truth.
Ginpadara ko hira nganhi ha kalibutan sugad han pagsugoa mo ha akon nganhi ha kalibutan.,"As you sent me into the world, I have sent them into the world."
"Ngan tungod ha ira ihinahalad ko ha imo an akon kalugaringon, basi hira liwat magin tinuod man nga iginhalad ha imo.","For them I sanctify myself, that they too may be truly sanctified."
"“Nag-aampo ako diri para la ha ira, kundi para liwat hadton mga matoo ha akon tungod han ira mensahe.","“My prayer is not for them alone. I pray also for those who will believe in me through their message,"
"Nag-aampo ako nga magkaurosa unta hira ngatanan. Amay, mahiusa unta hira ha aton, sugad gud nga aadi ka ha akon ngan aada ako ha imo, basi tumoo an kalibutan nga ikaw an nagsugo ha akon.","that all of them may be one, Father, just as you are in me and I am in you. May they also be in us so that the world may believe that you have sent me."
"Gintagan ko hira han amo nga himaya nga ihinatag mo ha akon, basi magkaurosa hira sugad nga uusa la kita;","I have given them the glory that you gave me, that they may be one as we are one—"
"Matadong nga Amay, diri nakilala ha imo an kalibutan, kundi nakilala ako ha imo, ngan maaram ini hira nga ikaw an nagsugo ha akon.","“Righteous Father, though the world does not know you, I know you, and they know that you have sent me."
"Iginpakilala ko ikaw ha ira, ngan ipadadayon ko hin pagpakilala ha imo, basi maangkon man nira an gugma mo para ha akon, ngan mag-ukoy man ako dida ha ira.”","I have made you known to them, and will continue to make you known in order that the love you have for me may be in them and that I myself may be in them.”"
"Agsob hi Jesus makig-urosa han iya mga tinun-an didto, sanglit maaram hini nga dapit an malingo nga Judas.","Now Judas, who betrayed him, knew the place, because Jesus had often met there with his disciples."
"Maaram hi Jesus han ngatanan nga mahinanabo ha iya, sanglit gintapo niya ngan ginpakianhan hira, “Hin-o an iyo ginbibiling?”","Jesus, knowing all that was going to happen to him, went out and asked them, “Who is it you want?”"
"Nagbaton hira, “Hi Jesus nga taga-Nazaret.” “Amo ako,” nagsiring hiya. Natindog didto upod ha ira an malingo nga Judas.","“Jesus of Nazareth,” they replied. “I am he,” Jesus said. (And Judas the traitor was standing there with them.)"
"Han pagsiring la ni Jesus, “Amo ako,” inmisol hira ngan nagkatutumba ha tuna.","When Jesus said, “I am he,” they drew back and fell to the ground."
"Ginpakianhan na liwat hira ni Jesus, “Hin-o gud an iyo ginbibiling?” Nagbaton hira, “Hi Jesus nga taga-Nazaret.”","Again he asked them, “Who is it you want?” “Jesus of Nazareth,” they said."
"Nagsiring hi Jesus, “Ginsumatan ko na kamo nga amo ako, sanglit kon ako an iyo tuyo, palakta niyo inin iba.” (","Jesus answered, “I told you that I am he. If you are looking for me, then let these men go.”"
"Ginsiring niya ini basi matuman an iya iginyakan, “Amay, waray ako kawad-i bisan usa han imo iginhatag ha akon.”)",This happened so that the words he had spoken would be fulfilled: “I have not lost one of those you gave me.”
"May espada hi Simon Pedro; hinulbot ini niya ngan tigbason an oripon han Labaw nga Padi, ngan napalong an tuo nga talinga han oripon. Malco an ngaran han oripon.","Then Simon Peter, who had a sword, drew it and struck the high priest’s servant, cutting off his right ear. (The servant’s name was Malchus.)"
"Nagsiring hi Jesus kan Pedro, “Ibalik ha takob an imo espada! Naghuhunahuna ka ba nga diri ko iimnon an kupa hin pag-antos nga iginhatag ha akon han akon Amay?”","Jesus commanded Peter, “Put your sword away! Shall I not drink the cup the Father has given me?”"
"Gindakop ngan gingapos hi Jesus han mga sondalo nga upod han ira kapitan, ngan han mga gwardya nga Judiyo.",Then the detachment of soldiers with its commander and the Jewish officials arrested Jesus. They bound him
"Gindara hiya nira, syahan ngadto kan Anas nga ugangan ni Caifas nga amo an Labaw nga Padi hadto nga tuig.","and brought him first to Annas, who was the father-in-law of Caiaphas, the high priest that year."
Hi Caifas an nagsagdon han mga Judiyo nga maoruopay pa nga usa la nga tawo an mamatay para han ngatanan nga katawhan.,Caiaphas was the one who had advised the Jewish leaders that it would be good if one man died for the people.
"Nagpakiana kan Pedro ini nga daragita nga bantay han portahan, “Diri ka ba usa han mga tinun-an hito nga tawo?” “Diri,” nagbaton hi Pedro.","“You aren’t one of this man’s disciples too, are you?” she asked Peter. He replied, “I am not.”"
Nagpakiana kan Jesus an Labaw nga Padi mahitungod han iya mga tinun-an ngan mahitungod han iya pagturon-an.,"Meanwhile, the high priest questioned Jesus about his disciples and his teaching."
"Kay ano nga ako an iyo ginpapakianhan? Asay niyo pakianhi an mga tawo nga nagpakabati ha akon. Pakianhi hira kon ano an akon iginsumat ha ira, sayod hira han akon iginyakan.”",Why question me? Ask those who heard me. Surely they know what I said.”
"Han pagsiring hini ni Jesus, gintampalo hiya hin usa han mga gwardya nga nakadto ngan sidngon, “Kamailob mo hin pagyakan hin sugad ngadto han Labaw nga Padi!”","When Jesus said this, one of the officials nearby slapped him in the face. “Is this the way you answer the high priest?” he demanded."
"Nagbaton ha iya hi Jesus, “Kon may iginyakan ko nga sayop, sumati an ngatanan nga hahani kon ano an akon ginyakan. Kundi kon matadong man an akon ginyakan, kay ano nga gintampalo mo ako?”","“If I said something wrong,” Jesus replied, “testify as to what is wrong. But if I spoke the truth, why did you strike me?”"
"Ngan iginpadara ni Anas hi Jesus nga ginapos pa, ngadto kan Caifas, an Labaw nga Padi.",Then Annas sent him bound to Caiaphas the high priest.
"Han natindog pa hi Pedro nga nagdadangdang harani han tap-ong, nagpakiana ha iya an iba, “Diri ka ba usa han mga tinun-an hito nga tawo?” Naglirong hiya ngan nagsiring, “Diri!”","Meanwhile, Simon Peter was still standing there warming himself. So they asked him, “You aren’t one of his disciples too, are you?” He denied it, saying, “I am not.”"
"Sinmagbang hin pagpakiana in usa han mga oripon han Labaw nga Padi, nga urupod han ginpalongan ni Pedro, “Diri ba ikaw an hinkit-an ko nga kaupod niya didto han tanaman?”","One of the high priest’s servants, a relative of the man whose ear Peter had cut off, challenged him, “Didn’t I see you with him in the garden?”"
"Ngan nagsiring na liwat hi Pedro, “Diri,” ngan hito ngahaw nga takna tinmugaok in manok.","Again Peter denied it, and at that moment a rooster began to crow."
"Sanglit ginmawas na la hi Pilato ngadto ha ira ngan nagpakiana, “Ano in iyo sumbong kontra hini nga tawo?”","So Pilate came out to them and asked, “What charges are you bringing against this man?”"
"Nagbaton hira, “Diri unta namon hiya gindadara nganhi ha imo kon waray pa hiya makagtalapas.”","“If he were not a criminal,” they replied, “we would not have handed him over to you.”"
"Nagsiring hi Pilato ha ira, “Dad-a hiya ngan usisaha niyo sumala han iyo kalugaringon nga balaod.” Nagbaton an mga Judiyo, “Diri itinutugot ha amon hin pagpatay bisan kan kanay.” (","Pilate said, “Take him yourselves and judge him by your own law.” “But we have no right to execute anyone,” they objected."
Nahinabo ini basi matuman an iginyakan ni Jesus han paghimangraw niya kon ano nga paagi mamamatay hiya.),This took place to fulfill what Jesus had said about the kind of death he was going to die.
"Sinmulod liwat ha palasyo hi Pilato ngan gintawag hi Jesus. Nagpakiana hiya kan Jesus, “Ikaw ba an hadi han mga Judiyo?”","Pilate then went back inside the palace, summoned Jesus and asked him, “Are you the king of the Jews?”"
"Nagbaton hi Jesus, “Kalugaringon mo ba ini nga pakiana, o ginsumatan ka ba hin iba mahitungod ha akon?”","“Is that your own idea,” Jesus asked, “or did others talk to you about me?”"
"Nagbaton hi Pilato, “Kay ano, Judiyo ba ako? An imo kalugaringon nga mga tawo ngan an ira mga puno han kapadian an nagtubyan ha imo nganhi ha akon. Ano ba in nabuhat mo?”",“Am I a Jew?” Pilate replied. “Your own people and chief priests handed you over to me. What is it you have done?”
"Nagpakiana hi Pilato, “Ano ba an kamatuoran?” Binmalik ngadto ha gawas hi Pilato ngan nagsiring ngadto han mga Judiyo, “Waray ko hin-agian nga sadang pasikaran hin pagsirot ha iya.","“What is truth?” retorted Pilate. With this he went out again to the Jews gathered there and said, “I find no basis for a charge against him."
"Kundi sumala han iyo batasan, nagpapagawas ako hin usa nga priso para ha iyo ha panahon hin Paglabay. Karuyag ba niyo nga buhian ko para ha iyo an hadi han mga Judiyo?”",But it is your custom for me to release to you one prisoner at the time of the Passover. Do you want me to release ‘the king of the Jews’?”
"Ginmoliat hira pagbaton ha iya, “Diri, ayaw hiya! Karuyag namon hi Barabas?” (Tikasan ini hi Barabas.)","They shouted back, “No, not him! Give us Barabbas!” Now Barabbas had taken part in an uprising."
Ngan ipinakuha ni Pilato hi Jesus ngan iginpalatob hiya ha ira.,Then Pilate took Jesus and had him flogged.
"Naghimo an mga sondalo hin korona tikang hin tunokon nga mga sanga ngan iginsul-ot ha iya ulo. Ginbadoan hiya nira hin panapton nga pula,",The soldiers twisted together a crown of thorns and put it on his head. They clothed him in a purple robe
"gindaop hiya, ngan ginsiring, “Mabuhi an Hadi han mga Judiyo!” Ngan gintampalo hiya nira.","and went up to him again and again, saying, “Hail, king of the Jews!” And they slapped him in the face."
"Ginmawas na liwat hi Pilato ngan sidngon an mga tawo, “Tan-awa, dadad-on ko hiya nganhi ha iyo basi niyo hibaroan nga waray ko hin-agian nga sadang pasikaran hin pagsirot ha iya.”","Once more Pilate came out and said to the Jews gathered there, “Look, I am bringing him out to you to let you know that I find no basis for a charge against him.”"
"Ngan ginmawas hi Jesus nga nakakasul-ot han tunokon nga korona ngan han panapton nga pula. Nagsiring hi Pilato ngadto han mga tawo, “Kitaa, iini an tawo!”","When Jesus came out wearing the crown of thorns and the purple robe, Pilate said to them, “Here is the man!”"
"Nagbaton an mga Judiyo, “May-ada kami balaod nga nagsusumat nga kinahanglan hiya mamatay, kay nagpaka-Anak han Dyos hiya.”","The Jewish leaders insisted, “We have a law, and according to that law he must die, because he claimed to be the Son of God.”"
Labi na nga nahadlok hi Pilato han pakabati niya hini.,"When Pilate heard this, he was even more afraid,"
"Binmalik hiya pagsulod ngadto han palasyo ngan nagpakiana kan Jesus, “Tikang ka ba diin?” Kundi waray magbaton hi Jesus.","and he went back inside the palace. “Where do you come from?” he asked Jesus, but Jesus gave him no answer."
"Nagsiring ha iya hi Pilato, “Diri ka ba nabaton ha akon? Tigamni nga may-ada ko gahom hin pagtalwas ha imo ngan hin pagraysang ha imo ha kros.”",“Do you refuse to speak to me?” Pilate said. “Don’t you realize I have power either to free you or to crucify you?”
"Tikaurudto na adto han bisperas han Paglabay. Nagsiring hi Pilato ngadto han mga Judiyo, “Iini an iyo hadi!”","It was the day of Preparation of the Passover; it was about noon. “Here is your king,” Pilate said to the Jews."
