source,reference,translation
"And Peter, fastening his eyes upon him, with John, said, Look on us.","Ngunit pagtitig sa kanya ni Pedro, kasama si Juan, ay sinabi, “Tingnan mo kami.”","At si Pedro, kasama ni Juan, ay tumingin sa kanya at sinabi, Tingnan mo kami."
"Even as Sodom and Gomorrah, and the cities about them, having in like manner with these given themselves over to fornication and gone after strange flesh, are set forth as an example, suffering the punishment of eternal fire.","Gayundin ang Sodoma at Gomorra, at ang mga lunsod sa palibot ng mga ito, na gumawa naman ng pakikiapid at nalulong sa kakaibang laman, ay inilagay bilang halimbawa, na nagdaranas ng kaparusahan sa apoy na walang hanggan.","Tulad ng Sodoma at Gomorra, at ang mga lunsod sa paligid nila, na tulad nila ay sumuko sa kanilang sarili sa kahilawan at sumunod sa ibang laman, ay inilagay bilang halimbawa, na nakaranas ng parusa ng walang hanggan na apoy."
"Which of these three, thinkest thou, proved neighbor unto him that fell among the robbers?","Ano sa palagay mo, alin sa tatlong ito, ang naging kapwa tao sa nahulog sa kamay ng mga tulisan?”",Sino sa tatlong ito ang iniisip mo na naging kapitbahay ng taong nahulog sa gitna ng mga magnanakaw?
"and being made free from sin, ye became servants of righteousness.",At pagkatapos na mapalaya kayo sa kasalanan ay naging mga alipin kayo sa paggawa ng matuwid.,"at kayo'y nawawalan mula sa kasalanan, at naging mga alipin ng katuwiran."
"Pilate saith unto him, What is truth?","Sinabi sa kanya ni Pilato, “Ano ang katotohanan?”","Sinabi sa kanya ni Pilato, Ano ang katotohanan?"
"And they said, Is not this Jesus, the son of Joseph, whose father and mother we know? how doth he now say, I am come down out of heaven?","Kanilang sinabi, “Hindi ba ito'y si Jesus, ang anak ni Jose, na kilala natin ang kanyang ama at ina? Paano niya nasasabi, ‘Ako'y bumabang galing sa langit?’”","At sila'y nagsabi, Hindi ba ito si Jesus na anak ni Jose, na ang kaniyang ama at ina ay kilala namin? Paano ngayon niya sinasabi, Ako ay bumaba mula sa langit?"
"that aged women likewise be reverent in demeanor, not slanderers nor enslaved to much wine, teachers of that which is good;","Sabihan mo rin ang matatandang babae na maging magalang sa kanilang asal, hindi mapanirang-puri, ni paalipin man sa alak; dapat silang magturo ng kabutihan,","Gayundin, ang mga matatandang babae ay dapat maging mapagpakumbaba sa pag-uugali, huwag maging mga tagapagpalit, ni maging alipin sa maraming alak, maging mga guro ng mabuti;"
"Then came Peter and said to him, Lord, how oft shall my brother sin against me, and I forgive him? until seven times?","Sapagkat kung saan nagkakatipon ang dalawa o tatlo sa aking pangalan, ay naroroon ako sa gitna nila.”","Pagkatapos ay dumating si Pedro at sinabi sa kanya, Panginoon, ilang beses ang pagkakasala sa akin ng aking kapatid at pinatawad ko siya? Hanggang sa pitong beses?"
"My sheep hear my voice, and I know them, and they follow me:","Pinapakinggan ng aking mga tupa ang aking tinig, at sila'y aking kilala, at sila'y sumusunod sa akin.","Ang aking mga tupa ay nakikinig sa aking tinig, at kilala ko sila, at sumusunod sila sa akin."
"For the law having a shadow of the good things to come, not the very image of the things, can never with the same sacrifices year by year, which they offer continually, make perfect them that draw nigh.","Yamang ang kautusan ay anino lamang ng mabubuting bagay na darating, at hindi ang tunay na larawan ng mga bagay na ito, kailanman ay hindi nito mapapasakdal ang mga lumalapit sa pamamagitan ng gayunding mga alay na laging inihahandog taun-taon.","Sapagka't ang kautusan, na may anino ng mga mabubuting bagay na darating, hindi ang larawan mismo ng mga bagay na iyon, ay hindi kailanman makakapatupad sa pamamagitan ng parehong mga handog na taun-taon na patuloy na ibinibigay nila."
"And Judas, who betrayed him, answered and said, Is it I, Rabbi? He saith unto him, Thou hast said.","At si Judas na sa kanya'y nagkanulo, ay sumagot at nagsabi, “Hindi ako iyon, Rabi?” Sinabi niya sa kanya, “Ikaw ang nagsabi.”","At sumagot si Judas, na siyang maglilingkuran, at sinabi, Ako ba iyon, Rabbi? Sinabi niya sa kanya, Ikaw ang nagsabi."
"And there sat in the window a certain young man named Eutychus, borne down with deep sleep; and as Paul discoursed yet longer, being borne down by his sleep he fell down from the third story, and was taken up dead.","At may isang binata na ang pangalan ay Eutico na nakaupo sa bintana. Nakatulog siya nang mahimbing samantalang si Pablo ay nagsasalita nang mahaba; at dahil natalo ng antok ay nahulog siya mula sa ikatlong palapag, at siya'y patay na binuhat.","Sa bintana ay nakaupo ang isang batang lalaki na tinatawag na Eutico, na natutulog ng matinding pagtulog. Habang patuloy na nagsasalita si Pablo, dahil natutulog siya ng tulog, bumaba siya mula sa ikatlong palapag at dinala na patay."
Show me the tribute money. And they brought unto him a denarius.,Ipakita ninyo sa akin ang salaping pambuwis.” At dinala sa kanya ang isang denario.,Ipakita ninyo sa akin ang pera ng buwis. At ipinadala nila sa kanya ang isang denario.
"Behold, I send my messenger before thy face,","“Narito, ipinapadala ko ang aking sugo sa iyong unahan,","Narito, aking ipinapadala ang aking mensahero sa harap mo,"
"But Herod, when he heard thereof , said, John, whom I beheaded, he is risen.","Sapagkat si Herodes mismo ang nagsugo sa mga kawal na dumakip kay Juan, at nagpagapos sa kanya sa bilangguan dahil kay Herodias, na asawa ni Felipe na kanyang kapatid; sapagkat pinakasalan siya ni Herodes.","Ngunit nang marinig ito ni Herodes, sinabi niya, Si Juan, na aking pinatay ang ulo, ay nabuhay na."
"Now there went with him great multitudes: and he turned, and said unto them,","Noon ay sumama sa kanya ang napakaraming tao. Siya'y humarap sa kanila at sa kanila'y sinabi,","Maraming tao ang sumama sa kanya. Lumingon siya at sinabi sa kanila,"
"And I said, Lord, they themselves know that I imprisoned and beat in every synagogue them that believed on thee:","At aking sinabi, ‘Panginoon, sila mismo ay nakaalam na sa bawat sinagoga ay ibinilanggo ko at hinampas ang mga nanampalataya sa iyo.","At sinabi ko, Panginoon, ang mga ito mismo ay nakakaalam na ako'y nag-ipriso at naghahabol sa bawat sinagoga ng mga sumasampalataya sa iyo."
"Every branch in me that beareth not fruit, he taketh it away: and every branch that beareth fruit, he cleanseth it, that it may bear more fruit.",Ang bawat sanga sa akin na hindi nagbubunga ay inaalis niya; at ang bawat sanga na nagbubunga ay nililinis niya upang lalong magbunga.,"Ang bawat sangay sa akin na hindi nagbubunga ay inihap niya, at ang bawat sangay na nagbubunga ay kaniyang linisin upang lalong magbubunga."
"And to them that sat in the region and shadow of death,","at sa mga nakaupo sa lupain at lilim ng kamatayan,","at sa mga naninirahan sa lupain ng anino ng kamatayan,"
"And he laid hold on the dragon, the old serpent, which is the Devil and Satan, and bound him for a thousand years,","At sinunggaban niya ang dragon, ang matandang ahas, na siyang Diyablo at Satanas, at ginapos siya ng isang libong taon,","At hiniling niya ang dragon, ang lumang ahas, na siyang Diyablo at Satanas, at binilanggo siya para sa isang libong taon,"
"For the life is more than the food, and the body than the raiment.",Sapagkat ang buhay ay higit kaysa pagkain at ang katawan ay higit kaysa damit.,"Sapagkat ang buhay ay higit sa pagkain, at ang katawan ay higit sa damit."
This mystery is great: but I speak in regard of Christ and of the church.,"Ang hiwagang ito ay dakila, subalit ako ay nagsasalita tungkol kay Cristo at sa iglesya.","Ang lihim na ito ay malaki, ngunit sinasabi ko ito tungkol kay Cristo at sa iglesya."
"And when he had considered the thing , he came to the house of Mary the mother of John whose surname was Mark; where many were gathered together and were praying.","Nang kanyang mabatid ito, pumunta siya sa bahay ni Maria, ang ina ni Juan na tinatawag na Marcos, na kinaroroonan ng maraming nagkakatipon at nananalangin.","Pagkatapos niyang isipin ang bagay na iyon, siya'y dumating sa bahay ni Maria na ina ni Juan na tinatawag na Marcos, kung saan maraming nagtitipon at nananalangin."
"and they lifted up their voices, saying, Jesus, Master, have mercy on us.","Sila'y nagsisigaw at nagsabi, “Jesus, Panginoon, maawa ka sa amin.”","Sila'y tumaas ng kanilang tinig at nagsabi, Jesus, Guro, kami'y hinangawan mo."
"the son of Melea, the son of Menna, the son of Mattatha, the son of Nathan, the son of David,","ni Melea, ni Mena, ni Matata, ni Natan, ni David,","ang anak ni Melea, ang anak ni Menna, ang anak ni Matata, ang anak ni Natan, ang anak ni David,"
"Perceive ye not, that whatsoever goeth into the mouth passeth into the belly, and is cast out into the draught?","Hindi pa ba ninyo nalalaman na ang anumang pumapasok sa bibig ay tumutuloy sa tiyan, at inilalabas sa daanan ng dumi?","Hindi ba ninyo nalalaman na ang lahat ng sumusuporta sa bibig ay sumusuporta sa tiyan, at pagkatapos ay ilagay sa libangan?"
"For neither was there among them any that lacked: for as many as were possessors of lands or houses sold them, and brought the prices of the things that were sold,","Ang buong bilang ng mga sumampalataya ay may pagkakaisa sa puso at kaluluwa; sinuma'y walang nagsabing kanya ang anuman sa kanyang mga ari-arian, kundi lahat nilang pag-aari ay para sa lahat.","Sapagkat ang lahat ng may mga lupa o mga bahay ay nagbebenta ng mga iyon, at nagdadala ng halaga ng mga bagay na inibenta,"
"But that it spread no further among the people, let us threaten them, that they speak henceforth to no man in this name.","Kaya't kanilang inutusan sila na umalis sa kapulungan, samantalang pinag-uusapan pa nila ang pangyayari.","Ngunit upang hindi ito lumalaki sa gitna ng mga tao, hingin natin sila na huwag na silang magsalita sa sinuman sa pangalan na ito."
"And they ate, and were filled: and they took up, of broken pieces that remained over, seven baskets.","Sila'y kumain at nabusog. At may lumabis na mga piraso, pitong kaing na puno.","At sila'y kumain at napakali; at kanilang kinuha ang natitirang mga piraso, pitong basket."
"And he spake this parable; A certain man had a fig tree planted in his vineyard; and he came seeking fruit thereon, and found none.","Isinalaysay niya ang talinghagang ito: “Ang isang tao ay may isang puno ng igos na nakatanim sa kanyang ubasan. Siya'y pumunta upang maghanap ng bunga roon, subalit walang nakita.","Sinabi niya sa kanila ang talinghaga na ito, May isang tao na may isang puno ng igos na itinanim sa kaniyang ubasan, at siya'y dumating upang hanapin ang bunga dito, ngunit walang nakita."
"and when they come from the marketplace, except they bathe themselves, they eat not; and many other things there are, which they have received to hold, washings of cups, and pots, and brasen vessels.)","Kapag nanggaling sila sa palengke, hindi sila kumakain malibang nalinis nila ang kanilang mga sarili. At marami pang ibang bagay ang kanilang sinusunod gaya ng mga paghuhugas ng mga tasa, mga pitsel, at mga lalagyang tanso.)","at nang sila'y bumalik mula sa merkado, maliban sa paghuhugas, hindi sila kumakain. At maraming iba pang bagay ang kanilang tinanggap upang gawin, ang paghuhugas ng mga tasa, mga banga, at mga pinggan ng tumbaga.)"
"But as ye abound in everything, in faith, and utterance, and knowledge, and in all earnestness, and in your love to us, see that ye abound in this grace also.","Ngunit, yamang kayo'y sumasagana sa lahat ng mga bagay, sa pananampalataya, sa pananalita, sa kaalaman, sa buong kasipagan, at sa inyong pag-ibig sa amin, sikapin din ninyo na kayo ay sumagana sa biyayang ito.","Sapagka't kayo'y dumami sa lahat ng bagay, sa pananampalataya, sa pananalita, sa kaalaman, sa lahat ng pagsisikap, at sa inyong pagmamahal sa amin, tingnan ninyo na kayo'y dumami din sa biyaya na ito."
"Having confidence in thine obedience I write unto thee, knowing that thou wilt do even beyond what I say.","Oo, kapatid, hayaan mo nang magkaroon ako ng kapakinabangan na ito mula sa iyo sa Panginoon! Sariwain mo ang aking puso kay Cristo.","Sa pagtitiwala ko sa iyong pagsunod, sumusulat ako sa iyo, na alam kong gagawin mo ang higit pa sa sinasabi ko."
"But the days will come; and when the bridegroom shall be taken away from them, then will they fast in those days.","Subalit darating ang mga araw kapag kinuha sa kanila ang lalaking ikakasal, saka pa lamang sila mag-aayuno sa mga araw na iyon.”","Ngunit darating ang mga araw na ang nobyo ay kukuha mula sa kanila, at sa mga araw na iyon ay pupuno sila."
"and saying, The time is fulfilled, and the kingdom of God is at hand: repent ye, and believe in the gospel.","na sinasabi, “Naganap na ang panahon at malapit na ang kaharian ng Diyos: kayo'y magsisi at manampalataya sa ebanghelyo.”","Sinabi niya, Natupad ang panahon, at malapit na ang kaharian ng Diyos. Magbabalik kayo at maniwala kayo sa ebanghelyo."
"Yea, and for this very cause adding on your part all diligence, in your faith supply virtue; and in your virtue knowledge;","Gayon niya ipinagkaloob sa atin ang kanyang mahahalaga at mga dakilang pangako upang sa pamamagitan ng mga ito ay makatakas kayo sa kabulukang nasa sanlibutan dahil sa masamang pagnanasa, at maging kabahagi kayo sa likas ng Diyos.","Oo, at dahil dito'y idinagdag ninyo ang lahat ng pagsisikap, idinagdag ninyo sa inyong pananampalataya ang kabutihan; at sa inyong kabutihan ang kaalaman;"
"Salute Urbanus our fellow-worker in Christ, and Stachys my beloved.","Batiin ninyo si Urbano na aming kamanggagawa kay Cristo, at si Estaquis na minamahal ko.","Ipaalam ninyo kay Urbanus na ating kasamahan sa paglilingkod kay Cristo, at kay Stachys na mahal ko."
"And there came to him certain of the Sadducees, they that say that there is no resurrection;","May lumapit sa kanyang ilang Saduceo, na nagsasabing walang muling pagkabuhay.","At dumating sa kanya ang ilan sa mga Saduceo, na nagsasabi na walang pagkabuhay-muli."
"And he said unto me, These words are faithful and true: and the Lord, the God of the spirits of the prophets, sent his angel to show unto his servants the things which must shortly come to pass.","At sinabi niya sa akin, “Ang mga salitang ito'y tapat at tunay. Ang Panginoon, ang Diyos ng mga espiritu ng mga propeta, ay nagsugo ng kanyang anghel upang ipakita sa kanyang mga alipin ang mga bagay na kailangang mangyari kaagad.","Sinabi niya sa akin, Ang mga salitang ito ay tapat at totoo. Ang Panginoon, ang Diyos ng mga espiritu ng mga propeta, ay nagpadala ng kanyang anghel upang ipakita sa kanyang mga lingkod ang mga bagay na malapit nang mangyari."
