ceb,en
"Wala ako moanhi aron sa pagtawag sa mga matarong, kondili sa mga makasasala ngadto sa paghinulsol.”","I have not come to call the righteous, but sinners to repentance.”"
"Moabot ra unya ang mga adlaw, ug sa diha nga ang nabana kuhaon na gikan kanila, magpuasa na sila nianang mga adlawa.”",But the time will come when the bridegroom will be taken from them; in those days they will fast.”
Apan ang bag-ong bino kinahanglang isulod gayod sa mga bag-ong sudlanan nga panit.,"No, new wine must be poured into new wineskins."
"Walay tawo nga human siya makainom ug daang bino mangandoy pa ug bag-o, kay siya moingon man, ‘Maayo ang daan.’”","And no one after drinking old wine wants the new, for they say, ‘The old is better.’ ”"
"Si Jesus mitubag, “Wala ba kamo makabasa mahitungod sa gibuhat ni David sa diha nga gigutom siya ug kadtong diha uban kaniya,","Jesus answered them, “Have you never read what David did when he and his companions were hungry?"
"Ug siya miingon kanila, “Ang Anak sa Tawo agalon sa adlaw nga igpapahulay.”","Then Jesus said to them, “The Son of Man is Lord of the Sabbath.”"
Apan sila napuno sa kapungot ug nagsabot sa usa ug usa kon unsay ilang buhaton kang Jesus.,But the Pharisees and the teachers of the law were furious and began to discuss with one another what they might do to Jesus.
"si Simon nga iyang ginganlan ug Pedro, ug si Andres nga igsoon ni Simon, si Santiago, si Juan, si Felipe, si Bartolome,","Simon (whom he named Peter), his brother Andrew, James, John, Philip, Bartholomew,"
"si Mateo, si Tomas, si Santiago nga anak ni Alfeo, ug si Simon nga gitawag ug Zelote,","Matthew, Thomas, James son of Alphaeus, Simon who was called the Zealot,"
"ug si Judas nga anak ni Santiago, ug si Judas Iscariote nga nahimong mabudhion.","Judas son of James, and Judas Iscariot, who became a traitor."
"Ug ang tibuok pundok sa katawhan naninguha sa paghikap kaniya, kay ang gahom migula man gikan kaniya ug nag-ayo kanilang tanan.","and the people all tried to touch him, because power was coming from him and healing them all."
“Bulahan kamong mga gigutom karon kay busgon ra unya kamo. “Bulahan kamong mga naghilak karon kay mokatawa ra unya kamo.,"Blessed are you who hunger now, for you will be satisfied. Blessed are you who weep now, for you will laugh."
"“Apan alaot kamong mga dato, kay nakadawat na man kamo sa inyong kalipay.","“But woe to you who are rich, for you have already received your comfort."
Panalangini ang mga nagtunglo kaninyo ug pag-ampo alang sa mga nagdaogdaog kaninyo.,"bless those who curse you, pray for those who mistreat you."
"Hatagi ang matag usa nga mangayo kanimo, ug siya nga nanguha sa imong mga butang ayaw bawii niini.","Give to everyone who asks you, and if anyone takes what belongs to you, do not demand it back."
"Ug sumala sa inyong buot nga buhaton sa mga tawo nganha kaninyo, buhata kini ngadto kanila.",Do to others as you would have them do to you.
"Pagmaluluy-on kamo, ingon nga maluluy-on man ang inyong Amahan.","Be merciful, just as your Father is merciful."
"“Kay walay maayong kahoy nga mamunga ug dili maayong bunga, o dili maayong kahoy nga mamunga ug maayong bunga,","“No good tree bears bad fruit, nor does a bad tree bear good fruit."
"“Nganong nagtawag man kamo kanako ug ‘Ginoo, Ginoo,’ apan wala magbuhat sa akong gisulti?","“Why do you call me, ‘Lord, Lord,’ and do not do what I say?"
"Human siya makasulti niining tanang mga pulong diha sa pangdungog sa mga tawo, misulod siya sa Capernaum.","When Jesus had finished saying all this to the people who were listening, he entered Capernaum."
Ug didtoy usa ka kapitan sa kasundalohan nga may pinalangga nga sulugoon nga nasakit ug himatyon.,"There a centurion’s servant, whom his master valued highly, was sick and about to die."
"Sa pag-abot nila ngadto kang Jesus, sila nagpakiluoy kaniya pag-ayo nga nag-ingon, “Angayan siya nga buhatan nimo niini","When they came to Jesus, they pleaded earnestly with him, “This man deserves to have you do this,"
kay siya nahigugma sa atong nasod ug siya nagtukod sa atong sinagoga.”,because he loves our nation and has built our synagogue.”
"Ug sa diha nga ang mga sinugo nauli na sa balay, ilang nakita ang sulugoon nga maayo na.",Then the men who had been sent returned to the house and found the servant well.
"Sa pagkakita sa Ginoo sa biyuda, siya naluoy kaniya ug miingon kaniya, “Ayaw na paghilak.”","When the Lord saw her, his heart went out to her and he said, “Don’t cry.”"
Ug ang tawo nga namatay mibangon ug milingkod ug misugod sa pagsulti. Ug gihatag siya ni Jesus ngadto sa iyang inahan.,"The dead man sat up and began to talk, and Jesus gave him back to his mother."
Kining balita mahitungod kaniya mikaylap sa tibuok Judea ug sa tanang silingan nga kalungsoran.,This news about Jesus spread throughout Judea and the surrounding country.
Ang mga tinun-an ni Juan misugilon kaniya mahitungod niining tanan.,"John’s disciples told him about all these things. Calling two of them,"
Ug bulahan siya nga wala mapandol kanako.”,Blessed is anyone who does not stumble on account of me.”
"“Sa unsa ko man diay itandi ang mga tawo niining kaliwatana, ug sa unsa ba sila ipakasama?","Jesus went on to say, “To what, then, can I compare the people of this generation? What are they like?"
Apan ang kaalam giila nga matarong sa tanan niyang mga anak.”,But wisdom is proved right by all her children.”
"Si Simon mitubag, “Sa akong hunahuna, siya nga gipasaylo ug labaw.” Ug si Jesus miingon kaniya, “Husto ang imong paghukom.”","Simon replied, “I suppose the one who had the bigger debt forgiven.” “You have judged correctly,” Jesus said."
"Wala ikaw mohalok kanako, apan sukad sa akong pagsulod dinhi, siya walay hunong sa paghalok sa akong mga tiil.","You did not give me a kiss, but this woman, from the time I entered, has not stopped kissing my feet."
"Wala nimo hisoi ug lana ang akong ulo, apan ang akong mga tiil iyang gidihogan ug pahumot.","You did not put oil on my head, but she has poured perfume on my feet."
"Ug siya miingon sa babaye, “Ang imong mga sala gipasaylo na.”","Then Jesus said to her, “Your sins are forgiven.”"
"Ug siya miingon sa babaye, “Ang imong pagsalig nakaluwas kanimo. Lakaw nga malinawon.”","Jesus said to the woman, “Your faith has saved you; go in peace.”"
"Ang uban nangahulog taliwala sa kasampinitan, ug ang mga sampinit mitubo uban niini ug mituok niini.","Other seed fell among thorns, which grew up with it and choked the plants."
"Ug sa dihang nangutana kaniya ang iyang mga tinun-an kon unsa ang kahulogan niining maong sambingay,",His disciples asked him what this parable meant.
Karon ang sambingay mao kini: Ang binhi mao ang pulong sa Dios.,“This is the meaning of the parable: The seed is the word of God.
"Ug siya giingnan, “Ang imong inahan ug ang imong mga igsoong lalaki nagtindog sa gawas, buot nga makigkita kanimo.”","Someone told him, “Your mother and brothers are standing outside, wanting to see you.”"
"Apan siya mitubag kanila, “Ang akong inahan ug ang akong mga igsoon mao kadtong namati sa pulong sa Dios ug nagbuhat niini.”","He replied, “My mother and brothers are those who hear God’s word and put it into practice.”"
"Unya midunggo sila sa kayutaan sa mga Gerasenhon, nga diha sa atbang sa Galilea.","They sailed to the region of the Gerasenes, which is across the lake from Galilee."
Ug sila mihangyo kaniya nga unta dili niya sila paadtoon sa kahiladman.,And they begged Jesus repeatedly not to order them to go into the Abyss.
Ug kadtong nakakita gayod niini misugilon kanila kon giunsa pag-ayo ang gidemonyohan.,Those who had seen it told the people how the demon-possessed man had been cured.
"Unya sa pagbalik ni Jesus, giabiabi siya sa panon sa katawhan, kay silang tanan nagpaabot man kaniya.","Now when Jesus returned, a crowd welcomed him, for they were all expecting him."
"Apan si Jesus miingon, “May mihikap kanako, kay nakamatngon ako nga may gahom nga migula kanako.”","But Jesus said, “Someone touched me; I know that power has gone out from me.”"
"Ug si Jesus miingon kaniya, “Anak, ang imong pagsalig nakapaayo kanimo. Lakaw nga malinawon.”","Then he said to her, “Daughter, your faith has healed you. Go in peace.”"
"Apan si Jesus nga nakadungog niini miingon kang Jairo, “Ayaw kahadlok, salig lamang ug mamaayo ra siya.”","Hearing this, Jesus said to Jairus, “Don’t be afraid; just believe, and she will be healed.”"
Ug gikataw-an nila siya kay nahibalo man sila nga ang bata patay na.,"They laughed at him, knowing that she was dead."
"Apan kinuptan ang kamot sa bata, misangpit siya nga nag-ingon, “Inday, bangon.”","But he took her by the hand and said, “My child, get up!”"
"Ug mibalik ang iyang espiritu ug mibangon dayon siya, ug si Jesus misugo nga hatagan siya ug makaon.","Her spirit returned, and at once she stood up. Then Jesus told them to give her something to eat."
"Ug nahibulong ang iyang mga ginikanan, apan gipahimangnoan sila ni Jesus sa dili pagsugilon ni bisan kinsa sa nahitabo.","Her parents were astonished, but he ordered them not to tell anyone what had happened."
Ug gipadala niya sila aron sa pagsangyaw sa gingharian sa Dios ug sa pagpang-ayo.,and he sent them out to proclaim the kingdom of God and to heal the sick.
"Ug bisan unsang balaya nga inyong sudlan, pabilin kamo didto, ug gikan didto panglakaw kamo.","Whatever house you enter, stay there until you leave that town."
"ug sa uban nga si Elias nagpakita, ug sa uban nga usa sa mga unang propeta nabanhaw.","others that Elijah had appeared, and still others that one of the prophets of long ago had come back to life."
"Ug gihimo nila kini, ug ilang gipalingkod ang tanan.","The disciples did so, and everyone sat down."
Ug ang tanan nangaon ug nangabusog. Ug ilang gihipos ang salin nga napulo ug duha ka bukag sa mga pinikaspikas.,"They all ate and were satisfied, and the disciples picked up twelve basketfuls of broken pieces that were left over."
"Ug siya miingon kanila, “Apan kamo, unsa may inyong ikaingon, kinsa man ako?” Ug si Pedro mitubag, “Ang Cristo sa Dios.”","“But what about you?” he asked. “Who do you say I am?” Peter answered, “God’s Messiah.”"
Apan iyang gipasidan-an ug gipahimangnoan sila nga walay si bisan kinsa nga ilang suginlan niini.,Jesus strictly warned them not to tell this to anyone.
"Ug sa iyang pag-ampo, nausab ang panagway sa iyang nawong ug ang iyang mga bisti misidlak sa kaputi.","As he was praying, the appearance of his face changed, and his clothes became as bright as a flash of lightning."
"Ug dihay duha ka tawo nga nakigsulti kaniya, si Moises ug si Elias,","Two men, Moses and Elijah, appeared in glorious splendor, talking with Jesus."
"Ug usa ka tingog gikan sa panganod miingon, “Kini mao ang akong Anak, ang akong Pinili, pamati kamo kaniya!”","A voice came from the cloud, saying, “This is my Son, whom I have chosen; listen to him.”"
"Sa pagkasunod adlaw, sa nakalugsong na sila gikan sa bukid, usa ka dakong panon ang misugat kaniya.","The next day, when they came down from the mountain, a large crowd met him."
"Ug ako mihangyo sa imong mga tinun-an sa pagpagula unta niini, apan wala sila makahimo.”","I begged your disciples to drive it out, but they could not.”"
"“Ipatidlom kining mga pulonga diha sa inyong mga dalunggan, kay ang Anak sa Tawo itugyan ngadto sa mga kamot sa mga tawo.”",“Listen carefully to what I am about to tell you: The Son of Man is going to be delivered into the hands of men.”
Ug ang panaglalis miabot kanila kon kinsa kanila ang labing dako.,An argument started among the disciples as to which of them would be the greatest.
"Apan si Jesus miingon kaniya, “Ayaw siya did-i kay ang dili batok kaninyo, dapig kaninyo.”","“Do not stop him,” Jesus said, “for whoever is not against you is for you.”"
"Sa nagkaduol na ang mga adlaw nga siya bayawon, siya hugot nga mihukom sa pag-adto sa Jerusalem.","As the time approached for him to be taken up to heaven, Jesus resolutely set out for Jerusalem."
Apan ang mga tawo wala modawat kaniya tungod kay nagpadulong man siya sa Jerusalem.,"but the people there did not welcome him, because he was heading for Jerusalem."
Apan miliso siya ug gibadlong sila.,But Jesus turned and rebuked them.
"Samtang naglakaw sila sa dalan, usa ka tawo miingon kaniya, “Mosunod ako kanimo bisan asa ikaw moadto.”","As they were walking along the road, a man said to him, “I will follow you wherever you go.”"
Panglakaw kamo. Paadtoon ko kamo nga daw mga nating karnero taliwala sa mga lobo.,Go! I am sending you out like lambs among wolves.
"Ngadto sa bisan unsang balay nga inyong sudlan, ingna una ninyo, ‘Ang kalinaw maania niining balaya!’","“When you enter a house, first say, ‘Peace to this house.’"
"Sa diha nga mosulod kamo ug usa ka lungsod ug sila modawat kaninyo, kaon kamo sa bisan unsa nga ilang idulot kaninyo.","“When you enter a town and are welcomed, eat what is offered to you."
"Ayoha ninyo ang mga masakiton didto ug ingna sila, ‘Ang gingharian sa Dios nagkaduol na kaninyo.’","Heal the sick who are there and tell them, ‘The kingdom of God has come near to you.’"
"Apan sa diha nga mosulod kamo sa usa ka lungsod ug sila dili modawat kaninyo, adto kamo sa kadalanan niini ug ingna ninyo,","But when you enter a town and are not welcomed, go into its streets and say,"
Sultihan ko kamo nga arang-arang pa unya niadtong adlawa alang sa Sodoma kay sa maong lungsod.,"I tell you, it will be more bearable on that day for Sodom than for that town."
"Apan sa adlaw sa paghukom, arang-arang pa unya ang kahimtang sa Tiro ug sa Sidon kay kaninyo.",But it will be more bearable for Tyre and Sidon at the judgment than for you.
"Ug ikaw, Capernaum, ituboy ka ba ngadto sa langit? Manaog ka hinuon ngadto sa Hades.","And you, Capernaum, will you be lifted to the heavens? No, you will go down to Hades."
