en	tl
I’m no longer in the world, but they are in the world, even as I’m coming to you. Holy Father, watch over them in your name, the name you gave me, that they will be one just as we are one.	At ngayon ay wala na ako sa sanlibutan, subalit ang mga ito ay nasa sanlibutan, at ako'y papariyan sa iyo. Amang Banal, ingatan mo sila sa iyong pangalan, sila na ibinigay mo sa akin, upang sila'y maging isa, na gaya naman natin na iisa.
When I was with them, I watched over them in your name, the name you gave to me, and I kept them safe. None of them were lost, except the one who was destined for destruction, so that scripture would be fulfilled.	Habang ako'y kasama nila, iningatan ko sila sa iyong pangalan, sila na ibinigay mo sa akin. Sila'y binantayan ko, at isa man sa kanila ay walang napahamak, maliban sa anak ng kapahamakan, upang matupad ang kasulatan.
Now I’m coming to you and I say these things while I’m in the world so that they can share completely in my joy.	Ngunit ngayon ay pupunta ako sa iyo. Ang mga bagay na ito ay sinabi ko sa sanlibutan, upang sila'y magkaroon ng aking kagalakang ganap sa kanilang sarili.
I gave your word to them and the world hated them, because they don’t belong to this world, just as I don’t belong to this world.	Ibinigay ko sa kanila ang iyong salita at napoot sa kanila ang sanlibutan, sapagkat hindi sila taga-sanlibutan, gaya ko naman na hindi taga-sanlibutan.
I’m not asking that you take them out of this world but that you keep them safe from the evil one.	Hindi ko hinihiling na alisin mo sila sa sanlibutan, kundi ingatan mo sila mula sa masama.
They don’t belong to this world, just as I don’t belong to this world.	Hindi sila taga-sanlibutan, na gaya ko na hindi taga-sanlibutan.
Make them holy in the truth; your word is truth.	Pabanalin mo sila sa katotohanan; ang salita mo ay katotohanan.
As you sent me into the world, so I have sent them into the world.	Kung paanong ako'y iyong sinugo sa sanlibutan, sila ay sinugo ko rin sa sanlibutan.
I made myself holy on their behalf so that they also would be made holy in the truth.	At dahil sa kanila'y pinabanal ko ang aking sarili, upang sila naman ay pabanalin sa katotohanan.
“I’m not praying only for them but also for those who believe in me because of their word.	Gayunma'y hindi lamang sila ang idinadalangin ko, kundi sila rin naman na mga sumasampalataya sa akin sa pamamagitan ng kanilang salita,
I pray they will be one, Father, just as you are in me and I am in you. I pray that they also will be in us, so that the world will believe that you sent me.	upang silang lahat ay maging isa. Gaya mo, Ama, na nasa akin at ako'y sa iyo, sana sila'y manatili sa atin, upang ang sanlibutan ay sumampalataya na ako'y sinugo mo.
I’ve given them the glory that you gave me so that they can be one just as we are one.	At ang kaluwalhatiang ibinigay mo sa akin ay ibinigay ko sa kanila, upang sila'y maging isa, na gaya naman natin na iisa.
I’m in them and you are in me so that they will be made perfectly one. Then the world will know that you sent me and that you have loved them just as you loved me.	Ako'y nasa kanila at ikaw ay nasa akin, upang sila'y maging ganap na isa upang malaman ng sanlibutan na ikaw ang nagsugo sa akin at sila'y iyong minahal kung paanong ako'y iyong minahal.
“Father, I want those you gave me to be with me where I am. Then they can see my glory, which you gave me because you loved me before the creation of the world.	Ama, nais kong ang mga ibinigay mo sa akin ay makasama ko kung saan ako naroroon, upang makita nila ang kaluwalhatiang ibinigay mo sa akin, sapagkat ako'y iyong minahal bago pa natatag ang sanlibutan.
“ Righteous Father, even the world didn’t know you, but I’ve known you, and these believers know that you sent me.	O Makatarungang Ama, hindi ka nakikilala ng sanlibutan, ngunit nakikilala kita, at nakikilala ng mga ito na ikaw ang nagsugo sa akin.
I’ve made your name known to them and will continue to make it known so that your love for me will be in them, and I myself will be in them. ”	Ipinakilala ko sa kanila ang pangalan mo, at aking ipapakilala, upang ang pag-ibig mo sa akin ay mapasakanila, at ako'y sa kanila.”
After he said these things, Jesus went out with his disciples and crossed over to the other side of the Kidron Valley. He and his disciples entered a garden there.	Nang masabi ni Jesus ang mga salitang ito, siya'y umalis na kasama ng kanyang mga alagad na tumawid sa libis ng Cedron, patungo sa isang pook na may isang halamanan, na pinasok niya at ng kanyang mga alagad.
Judas, his betrayer, also knew the place because Jesus often gathered there with his disciples.	Alam din ni Judas, na sa kanya'y nagkanulo, ang lugar sapagkat madalas na si Jesus ay nakikipagtipon doon kasama ng kanyang mga alagad.
Judas brought a company of soldiers and some guards from the chief priests and Pharisees. They came there carrying lanterns, torches, and weapons.	Kaya't si Judas ay nagdala ng pulutong ng mga kawal at ng mga punong-kawal mula sa mga punong pari at mga Fariseo, at pumunta roon na may mga ilawan, mga sulo, at mga sandata.
Jesus knew everything that was to happen to him, so he went out and asked, “ Who are you looking for? ”	Si Jesus na nakakaalam ng lahat ng mga bagay na mangyayari sa kanya ay lumabas, at sa kanila'y sinabi, “Sino ang inyong hinahanap?”
They answered, “Jesus the Nazarene.” He said to them, “ I Am. ” (Judas, his betrayer, was standing with them.)	Sumagot sila, “Si Jesus na taga-Nazaret.” Sinabi sa kanila ni Jesus, “Ako nga iyon.” Si Judas na nagkanulo sa kanya ay nakatayong kasama nila.
When he said, “I Am,” they shrank back and fell to the ground.	Nang sabihin ni Jesus sa kanila, “Ako nga,” umurong sila at bumagsak sa lupa.
He asked them again, “ Who are you looking for? ” They said, “Jesus the Nazarene.”	Kaya't muli niyang tinanong sila, “Sino ang inyong hinahanap?” At sinabi nila, “Si Jesus na taga-Nazaret.”
Jesus answered, “ I told you, ‘I Am.’ If you are looking for me, then let these people go. ”	Sumagot si Jesus, “Sinabi ko sa inyo na, ‘Ako nga’. Kung ako ang inyong hinahanap, hayaan ninyong makaalis ang mga taong ito.”
This was so that the word he had spoken might be fulfilled: “ I didn’t lose anyone of those whom you gave me. ”	Ito ay upang matupad ang salitang sinabi niya, “Sa mga ibinigay mo sa akin ay wala akong iwinala kahit isa.”
Then Simon Peter, who had a sword, drew it and struck the high priest’s servant, cutting off his right ear. (The servant’s name was Malchus.)	Pagkatapos, si Simon Pedro na may tabak ay hinugot ito, at tinaga ang alipin ng pinakapunong pari, at tinagpas ang kanyang kanang tainga. Ang pangalan ng alipin ay Malco.
Jesus told Peter, “ Put your sword away! Am I not to drink the cup the Father has given me? ”	Kaya't sinabi ni Jesus kay Pedro, “Ibalik mo ang iyong tabak sa kaluban. Hindi ko ba iinuman ang kopang ibinigay sa akin ng Ama?”
Then the company of soldiers, the commander, and the guards from the Jewish leaders took Jesus into custody. They bound him	Kaya't dinakip at iginapos si Jesus ng mga kawal at ng kanilang kapitan, at ng mga punong-kawal ng mga Judio.
and led him first to Annas. He was the father-in-law of Caiaphas, the high priest that year. (	Siya'y dinala muna kay Anas, sapagkat siya'y biyenan ni Caifas, na pinakapunong pari nang panahong iyon.
Caiaphas was the one who had advised the Jewish leaders that it was better for one person to die for the people.)	Si Caifas ang siyang nagpayo sa mga Judio na dapat na ang isang tao'y mamatay alang-alang sa bayan.
Simon Peter and another disciple followed Jesus. Because this other disciple was known to the high priest, he went with Jesus into the high priest’s courtyard.	Sumunod si Simon Pedro kay Jesus, at gayundin ang isa pang alagad. Sapagkat ang alagad na iyon ay kilala ng pinakapunong pari, siya ay pumasok na kasama ni Jesus sa patyo ng pinakapunong pari.
However, Peter stood outside near the gate. Then the other disciple (the one known to the high priest) came out and spoke to the woman stationed at the gate, and she brought Peter in.	Samantala, si Pedro ay nakatayo sa pintuan sa labas. Kaya't ang alagad na kilala ng pinakapunong pari ay lumabas at kinausap ang babaing tanod sa pinto, at ipinasok si Pedro.
The servant woman stationed at the gate asked Peter, “Aren’t you one of this man’s disciples?” “I’m not,” he replied.	Sinabi kay Pedro ng babaing tanod sa pinto, “Hindi ba ikaw ay isa sa mga alagad ng taong ito?” Sinabi niya, “Hindi.”
The servants and the guards had made a fire because it was cold. They were standing around it, warming themselves. Peter joined them there, standing by the fire and warming himself.	Ang mga alipin at ang mga punong-kawal ay nagpapaningas ng siga sapagkat maginaw. Sila'y nakatayo roon at nagpapainit. Si Pedro ay kasama rin nila na nakatayo at nagpapainit.
Meanwhile, the chief priest questioned Jesus about his disciples and his teaching.	Tinanong ng pinakapunong pari si Jesus tungkol sa kanyang mga alagad at sa kanyang itinuturo.
Jesus answered, “ I’ve spoken openly to the world. I’ve always taught in synagogues and in the temple, where all the Jews gather. I’ve said nothing in private.	Sinagot siya ni Jesus, “Ako'y hayagang nagsalita sa sanlibutan. Ako'y laging nagtuturo sa mga sinagoga at sa templo, na pinagtitipunan ng lahat ng mga Judio, at wala akong sinabi sa lihim.
Why ask me? Ask those who heard what I told them. They know what I said. ”	Bakit ako'y iyong tinatanong? Tanungin mo silang nakarinig sa akin, kung anong sinabi ko sa kanila. Ang mga ito ang nakakaalam ng mga bagay na sinabi ko.”
After Jesus spoke, one of the guards standing there slapped Jesus in the face. “Is that how you would answer the high priest?” he asked.	At nang kanyang masabi ito ay sinampal si Jesus ng isa sa mga punong-kawal na nakatayo roon, na nagsasabi, “Ganyan ka bang sumagot sa pinakapunong pari?”
Jesus replied, “ If I speak wrongly, testify about what was wrong. But if I speak correctly, why do you strike me? ”	Sinagot siya ni Jesus, “Kung ako'y nagsalita ng masama, patunayan mo ang kasamaan, subalit kung mabuti, bakit mo ako sinasampal?”
Then Annas sent him, bound, to Caiaphas the high priest.	Pagkatapos ay ipinadala siyang nakagapos ni Anas kay Caifas na pinakapunong pari.
Meanwhile, Simon Peter was still standing with the guards, warming himself. They asked, “Aren’t you one of his disciples?” Peter denied it, saying, “I’m not.”	Nakatayo si Pedro na nagpapainit ng sarili. Sinabi nila sa kanya, “Hindi ba ikaw ay isa rin sa kanyang mga alagad?” Ikinaila niya ito at sinabi, “Hindi.”
A servant of the high priest, a relative of the one whose ear Peter had cut off, said to him, “Didn’t I see you in the garden with him?”	Sinabi ng isa sa mga alipin ng pinakapunong pari, na kamag-anak ng tinagpasan ni Pedro ng tainga, “Hindi ba ikaw ang nakita kong kasama niya sa halamanan?”
Peter denied it again, and immediately a rooster crowed.	Muling nagkaila si Pedro at kaagad tumilaok ang isang manok.
The Jewish leaders led Jesus from Caiaphas to the Roman governor’s palace. It was early in the morning. So that they could eat the Passover, the Jewish leaders wouldn’t enter the palace; entering the palace would have made them ritually impure.	Pagkatapos ay dinala nila si Jesus mula kay Caifas hanggang sa palasyo ng gobernador. Noon ay maaga pa at sila'y hindi pumasok sa punong-himpilan, upang hindi marumihan, at upang sila'y makakain ng kordero ng paskuwa.
So Pilate went out to them and asked, “What charge do you bring against this man?”	Kaya't lumabas si Pilato at sinabi sa kanila, “Anong paratang ang dala ninyo laban sa taong ito?”
They answered, “If he had done nothing wrong, we wouldn’t have handed him over to you.”	Sila'y sumagot at sinabi sa kanya, “Kung ang taong ito'y hindi gumawa ng masama, ay hindi sana namin dinala sa iyo.”
Pilate responded, “Take him yourselves and judge him according to your Law.” The Jewish leaders replied, “The Law doesn’t allow us to kill anyone.” (	Sinabi ni Pilato sa kanila, “Kunin ninyo siya, at siya'y inyong hatulan ayon sa inyong batas.” Sinabi ng mga Judio sa kanya, “Hindi kami pinahihintulutan na ipapatay ang sinumang tao.”
This was so that Jesus’ word might be fulfilled when he indicated how he was going to die.)	Ito ay upang matupad ang salitang sinabi ni Jesus, nang kanyang ipahiwatig kung sa anong paraan ng kamatayan siya mamamatay.
Pilate went back into the palace. He summoned Jesus and asked, “Are you the king of the Jews?”	Si Pilato ay muling pumasok sa palasyo ng gobernador, at tinawag si Jesus, at sinabi sa kanya, “Ikaw ba ang Hari ng mga Judio?”
Jesus answered, “ Do you say this on your own or have others spoken to you about me? ”	Sumagot si Jesus, “Sinasabi mo ba ito mula sa iyong sarili, o may ibang nagsabi sa iyo tungkol sa akin?”
Pilate responded, “I’m not a Jew, am I? Your nation and its chief priests handed you over to me. What have you done?”	Si Pilato ay sumagot, “Ako ba'y Judio? Ang iyong sariling bansa at ang mga punong pari ang nagdala sa iyo sa akin. Ano bang ginawa mo?”
