en,ceb
"do not bring anything with a defect, because it will not be accepted on your behalf.",apan ayaw ninyo ihalad ang bisan unsa nga may tatsa kay kini dili dawaton alang kaninyo.
"“when you sacrifice a thank offering to the Lord ,, sacrifice it in such a way that it will be accepted on your behalf.","sa diha nga magihaw kamo ug halad sa mga pasalamat alang sa Ginoo, ihalad ninyo kini aron kamo dawaton niya."
it must be eaten that same day; leave none of it till morning. i am the Lord ..,"kaonon kini sa maong adlaw, walay isalin niini hangtod sa pagkabuntag. ako mao ang Ginoo."
“keep my commands and follow them. i am the Lord ..,“busa tumana ninyo ang akong mga sugo ug buhata kini. ako mao ang Ginoo.
and who brought you out of Egypt to be your God. i am the Lord .”.”,nga mao ang nagkuha kaninyo gikan sa yuta sa Ehipto aron mahimong inyong Dios. ako mao ang Ginoo .”.”
"the Lord said to Moses,","ang Ginoo miingon kang Moises,"
on the first day hold a sacred assembly and do no regular work.,"sa unang adlaw paghimo kamo ug usa ka balaan nga panagtigom, dili kamo magbuhat ug bugat nga buluhaton."
"do no regular work, but present a food offering to the Lord .’.’ ””",dili kamo magbuhat ug bugat nga buluhaton; paghalad kamo ug halad pinaagi sa kalayo alang sa Ginoo. ””
those who do not deny themselves on that day must be cut off from their people.,"kay si bisan kinsa nga dili maghikaw sa iyang kaugalingon niining adlawa, ipahimulag gikan sa iyang katawhan."
i will destroy from among their people anyone who does any work on that day.,si bisan kinsa nga magbuhat ug bisan unsa nga buluhaton niining adlawa ipahimulag gikan sa iyang katawhan.
the first day is a sacred assembly; do no regular work.,sa unang adlaw himoon ang usa ka balaan nga panagtigom. dili kamo magbuhat ug bisan unsa nga buluhaton nga bugat.
live in temporary shelters for seven days: all nativeborn Israelites are to live in such shelters,"magpuyo kamo diha sa mga balongbalong sulod sa pito ka adlaw, ang tanan nga lumad diha sa Israel magpuyo sa mga balongbalong,"
"the Lord said to Moses,","ang Ginoo miingon kang Moises,"
they put him in custody until the will of the Lord should be made clear to them.,ug gibutang nila siya sa bilanggoan hangtod nga ang kabubuton sa Ginoo ikapadayag na kanila.
then the Lord said to Moses:,"unya ang Ginoo miingon kang Moises,"
““ ‘anyone who takes the life of a human being is to be put to death.,ang makapatay ug tawo patyon.
anyone who injures their neighbor is to be injured in the same manner:,"kon ang usa ka tawo makadaot sa iyang isigkatawo, unsay iyang nahimo mao usab ang buhaton kaniya,"
"the Lord said to Moses at mount Sinai,","ang Ginoo miingon kang Moises didto sa bukid sa Sinai,"
for it is a jubilee and is to be holy for you; eat only what is taken directly from the fields.,"kay kini tuig sa kalipay, kini balaan alang kaninyo. ang abot sa yuta maoy inyong kaonon."
““ ‘in this year of jubilee everyone is to return to their own property.,"“niining tuig sa kalipay, ang matag usa kaninyo mamauli sa iyang kaugalingong yuta."
"do not take advantage of each other, but fear your God. i am the Lord your God.","busa ayaw kamo paglimbong sa usa ug usa, apan kahadloki ninyo ang inyong Dios, kay ako mao ang Ginoo nga inyong Dios."
i will send you such a blessing in the sixth year that the land will yield enough for three years.,"magpadala unya ako sa akong panalangin kaninyo sa ikaunom nga tuig, ug kini magpabunga alang sa tulo ka tuig."
"throughout the land that you hold as a possession, you must provide for the redemption of the land.","ug sa tanan nga yuta nga inyong nahuptan, itugot ninyo nga malukat kini."
"do not take interest or any profit from them, but fear your God, so that they may continue to live among you.","ayaw pagdawat ug tubo gikan kaniya o bisan ganansiya, apan kahadloki ang imong Dios; aron ang imong igsoon magpuyo uban kanimo."
"do not rule over them ruthlessly, but fear your God.","ayaw pagmando kaniya uban ang kapintas, apan kahadloki ang imong Dios."
they retain the right of redemption after they have sold themselves. one of their relatives may redeem them:,human siya mabaligya mahimo siya nga lukaton. ang usa sa iyang mga igsoon makalukat kaniya
““ ‘observe my sabbaths and have reverence for my sanctuary. i am the Lord ..,"matngoni ninyo ang akong mga adlaw nga igpapahulay ug pagbaton kamo ug kataha sa akong balaan nga dapit, ako mao ang Ginoo."
"““ ‘if you follow my decrees and are careful to obey my commands,","“kon maglakaw kamo diha sa akong mga lagda ug tumanon ninyo ang akong mga sugo ug buhaton ninyo kini,"
"you will pursue your enemies, and they will fall by the sword before you.",gukdon ninyo ang inyong mga kaaway ug mangapukan sila sa inyong atubangan pinaagi sa espada.
"i will put my dwelling place among you, and i will not abhor you.",ibutang nako ang akong puluyanan sa taliwala ninyo ug ako dili magdumot kaninyo.
"i will walk among you and be your God, and you will be my people.",ug maglakaw ako sa taliwala ninyo ug ako mahimong inyong Dios ug kamo mahimo nga akong katawhan.
"““ ‘but if you will not listen to me and carry out all these commands,","“apan kon kamo dili mamati kanako ug dili magbuhat niining tanang mga sugo,"
"““ ‘if after all this you will not listen to me, i will punish you for your sins seven times over.","kon nianang mga butanga dili gihapon kamo mamati kanako, kastigohon ko kamo ug pito ka pilo tungod sa inyong mga sala."
i will break down your stubborn pride and make the sky above you like iron and the ground beneath you like bronze.,lumpagon nako ang garbo sa inyong gahom ug himoon nako ang inyong kalangitan sama sa puthaw ug ang inyong yuta sama sa bronsi.
"““ ‘if in spite of these things you do not accept my correction but continue to be hostile toward me,","“kon dili kamo mobalik kanako pinaagi niining mga butanga, hinuon maglakaw kamo batok kanako,"
i myself will be hostile toward you and will afflict you for your sins seven times over.,ako usab maglakaw batok kaninyo ug ako gayod maghampak kaninyo sa pito ka pilo tungod sa inyong mga sala.
"““ ‘if in spite of this you still do not listen to me but continue to be hostile toward me,","“kon niining tanan dili pa kamo mamati kanako, hinuon maglakaw kamo batok kanako,"
you will eat the flesh of your sons and the flesh of your daughters.,kamo magkaon sa unod sa inyong mga anak nga lalaki ug sa unod sa inyong mga anak nga babaye.
you will perish among the nations; the land of your enemies will devour you.,ug mangalaglag kamo taliwala sa mga nasod ug ang yuta sa inyong mga kaaway molamoy kaninyo.
"the Lord said to Moses,","ang Ginoo miingon kang Moises,"
"if the owner wishes to redeem the animal, a fifth must be added to its value.","apan kon siya buot molukat niini, idugang niya ang ikalima nga bahin sa gihatag nga bili niini."
"““ ‘if anyone dedicates to the Lord a field they have bought, which is not part of their family land,","ug kon ihalad niya ngadto sa Ginoo ang yuta nga iyang gipalit, yuta nga dili kabahin sa iyang napanunod,"
"in the year of jubilee the field will revert to the person from whom it was bought, the one whose land it was.","sa tuig sa kalipay ang yuta mahibalik ngadto sa iyang gipalitan niini, ngadto sa tagiya niini pinaagi sa pagpanunod."
"every value is to be set according to the sanctuary shekel, twenty gerahs to the shekel.","ug ang tanan nimong paghatag ug bili ipasikad sa siklo sa balaang dapit, ang siklo adunay kawhaan ka gerah."
““ ‘no person devoted to destruction may be ransomed; they are to be put to death.,"walay si bisan kinsa nga hinalad nga laglagon gikan sa katawhan nga malukat, patyon gayod siya."
these are the commands the Lord gave Moses at mount Sinai for the Israelites.,kini mao ang mga sugo nga gisugo sa Ginoo kang Moises alang sa katawhan sa Israel didto sa bukid sa Sinai.
"many have undertaken to draw up an account of the things that have been fulfilled among us,","daghan ang nangako sa paghatag ug hinanay nga saysay mahitungod sa mga butang nga nahitabo sa taliwala namo,"
so that you may know the certainty of the things you have been taught.,aron imong maila ang pagkatinuod sa mga pulong nga gitudlo kanimo.
"both of them were righteous in the sight of God, observing all the lords commands and decrees blamelessly.","silang duha matarong atubangan sa Dios, nagsubay sa tanang kasugoan ug kalagdaan sa Ginoo, walay ikasaway kanila."
"but they were childless because Elizabeth was not able to conceive, and they were both very old.","apan wala silay anak kay si elisabet dili man makaanak, ug silang duha mga tigulang na."
"and when the time for the burning of incense came, all the assembled worshipers were praying outside.",unya sa gawas ang tibuok panon sa katawhan nagampo sa takna sa paghalad sa insenso.
"then an angel of the Lord appeared to him, standing at the right side of the altar of incense.",unya may nagpakita kaniya nga usa ka anghel sa Ginoo nga nagtindog dapit sa tuo sa halaran sa insenso.
"when Zechariah saw him, he was startled and was gripped with fear.","si zacarias nakuyawan sa pagkakita niya sa anghel, ug giabot siya ug kahadlok."
"he will be a joy and delight to you, and many will rejoice because of his birth,","ug ikaw makaangkon ug kalipay ug kamaya, ug daghan ang malipay sa iyang pagkatawo;"
he will bring back many of the people of Israel to the Lord their God.,"ug pabalikon niya ang daghan sa mga anak ni Israel ngadto sa Ginoo nga ilang Dios,"
"when his time of service was completed, he returned home.","sa pagkatapos na sa mga adlaw sa iyang pagalagad, mipauli siya sa iyang balay."
after this his wife Elizabeth became pregnant and for five months remained in seclusion.,"human niining mga adlawa, si elisabet nga iyang asawa nagsamkon, ug sulod sa lima ka bulan siya nagtago. siya miingon,"
"the angel went to her and said, “greetings, you who are highly favored! the Lord is with you.”","ug ang anghel miadto kaniya ug miingon, “maglipay ka, ikaw nga gipanalanginan, ang Ginoo uban kanimo!”"
Mary was greatly troubled at his words and wondered what kind of greeting this might be.,"apan siya naglibog pagayo tungod sa gisulti kaniya, ug iyang gihunahuna kon unsa ba kadtong pangumostaha."
"but the angel said to her, “do not be afraid, Mary; you have found favor with God.","ug ang anghel miingon kaniya, “ayaw kahadlok, Maria, kay naangkon nimo ang grasya sa Dios."
"you will conceive and give birth to a son, and you are to call him Jesus.","ug ikaw magsamkon ug manganak ug usa ka batang lalaki, ug siya imong nganlan ug Jesus."
and he will reign over jacobs descendants forever; his kingdom will never end.”,"ug iyang harian ang banay ni Jacob hangtod sa kahangtoran, ug walay kataposan ang iyang gingharian.”"
"“how will this be,” Mary asked the angel, “since i am a virgin?”","ug si Maria miingon sa anghel, “unsaon ba pagkahimo niini nga wala man akoy bana?”"
for no word from God will ever fail.”,kay sa Dios walay dili mahimo.”
"at that time Mary got ready and hurried to a town in the hill country of Judea,","niadtong mga adlawa nangandam si Maria ug midali pagadto sa kabungtoran, sa usa ka lungsod sa Juda,"
where she entered zechariahs home and greeted Elizabeth.,ug misulod siya sa balay ni zacarias ug nangatahoran kang elisabet.
"but why am i so favored, that the mother of my Lord should come to me?",nganong nahitabo man kini kanako nga ako giduaw sa inahan sa akong Ginoo?
blessed is she who has believed that the Lord would fulfill his promises to her!”,bulahan siya nga mituo nga aduna gayoy katumanan ang gisulti kaniya gikan sa Ginoo.”
and Mary said: “my soul glorifies the Lord,"ug si Maria miingon, “ang akong kalag nagdayeg sa Ginoo,"
"and my spirit rejoices in God my savior,","ug ang akong espiritu nagkalipay diha sa Dios nga akong manluluwas,"
for the mighty one has done great things for me— holy is his name.,"kay siya nga gamhanan nagbuhat ug dagkong mga butang alang kanako, ug balaan ang iyang ngalan."
"his mercy extends to those who fear him, from generation to generation.","ang iyang kaluoy anaa sa mga may kahadlok kaniya, gikan sa mga kaliwatan ngadto sa mga kaliwatan."
he has brought down rulers from their thrones but has lifted up the humble.,"iyang gipakanaog ang mga gamhanan gikan sa ilang mga trono, ug iyang gituboy ang mga ubos ug kahimtang,"
he has filled the hungry with good things but has sent the rich away empty.,"ang mga gigutom iyang gitagbaw sa mga maayong butang, ug ang mga dato iyang gipapahawa nga walay mga dala."
"he has helped his servant Israel, remembering to be merciful",iyang gitabangan ang iyang alagad nga si Israel agig paghinumdom sa iyang kaluoy
"to Abraham and his descendants forever, just as he promised our ancestors.”","sumala sa iyang gisulti ngadto sa atong mga katigulangan, kang Abraham ug sa iyang kaliwatan hangtod sa kahangtoran.”"
Mary stayed with Elizabeth for about three months and then returned home.,"unya si Maria mipabilin uban kang elisabet sulod sa mga tulo ka bulan, ug mipauli siya sa iyang balay."
