en	ceb
Then the eyes of those who see will no longer be closed, and the ears of those who hear will listen.	Unya ang mga mata niadtong nakakita dili tak-opan, ug ang mga dalunggan niadtong nakadungog mamati.
No longer will the fool be called noble nor the scoundrel be highly respected.	Ang buangbuang dili na tawgon nga halangdon, o ang hakog tawgon nga dungganan.
But the noble make noble plans, and by noble deeds they stand.	Apan siya nga hamili naghimo sa mga butang nga hamili ug pinaagi sa mga butang nga hamili siya magbarog.
Beat your breasts for the pleasant fields, for the fruitful vines	Pamukpoka ang inyong mga dughan tungod sa maayo nga mga uma, tungod sa mabungahon nga paras,
The Lord ’s justice will dwell in the desert, his righteousness live in the fertile field.	Unya ang hustisya magpuyo diha sa kamingawan, ug ang pagkamatarong magpuyo diha sa uma nga mabungahon.
Though hail flattens the forest and the city is leveled completely,	Ang kalasangan mahanaw sa hingpit
At the uproar of your army, the peoples flee; when you rise up, the nations scatter.	Sa kagahob sa kagubot, ang mga katawhan mamiya, inigtindog nimo, ang mga nasod nagkatibulaag.
Your plunder, O nations, is harvested as by young locusts; like a swarm of locusts people pounce on it.	Ang inilog gitigom sama sa ulod nga nagtigom, sama sa mga dulon nga nanglukso, ang mga tawo nanglukso sa ibabaw niini.
The Lord is exalted, for he dwells on high; he will fill Zion with his justice and righteousness.	Ang Ginoo gipasidunggan, kay siya nagpuyo sa kahitas-an; pun-on niya ang Zion sa hustisya ug pagkamatarong;
Look, their brave men cry aloud in the streets; the envoys of peace weep bitterly.	Tan-awa, ang mga tawong isog nagtiyabaw sa gawas, ang mga sinugo sa pakigdait naghilak sa hilabihan gayod.
“Now will I arise,” says the Lord . “Now will I be exalted; now will I be lifted up.	“Karon motindog ako,” nag-ingon ang Ginoo, “karon ibayaw nako ang akong kaugalingon, karon pasidunggan ako.
You who are far away, hear what I have done; you who are near, acknowledge my power!	Pamati, kamong atua sa layo, unsay akong nahimo; ug kamo nga anaa sa duol, ilha ang akong gahom.
Your eyes will see the king in his beauty and view a land that stretches afar.	Ang imong mga mata makakita sa hari diha sa iyang katahom; sila makalantaw ug usa ka yuta nga moabot sa layo.
For the Lord has a day of vengeance, a year of retribution, to uphold Zion’s cause.	Kay ang Ginoo adunay usa ka adlaw sa pagpanimalos, usa ka tuig sa pagbalos tungod sa katungod sa Zion.
Her nobles will have nothing there to be called a kingdom, all her princes will vanish away.	Nganlan nila kini ug Walay Gingharian Didto, ug ang tanan niyang mga pangulo mahanaw.
The desert and the parched land will be glad; the wilderness will rejoice and blossom. Like the crocus,	Ang kamingawan ug ang uga nga yuta magmaya, ang kamingawan maglipay ug mamulak; sama sa rosas,
Strengthen the feeble hands, steady the knees that give way;	Lig-ona ang mga kamot nga luya, ug lig-ona ang mga tuhod nga huyang.
Then will the eyes of the blind be opened and the ears of the deaf unstopped.	Unya ang mga mata sa mga buta mangabuka, ug ang mga dalunggan sa mga bungol makadungog;
This is what the king says: Do not let Hezekiah deceive you. He cannot deliver you!	Mao kini ang giingon sa hari: ‘Ayaw itugot nga si Hesekias maglimbong kaninyo; kay siya dili makahimo pagluwas kaninyo.
But the people remained silent and said nothing in reply, because the king had commanded, “Do not answer him.”	Apan sila nangahilom ug wala motubag kaniya bisan usa ka pulong, kay ang sugo sa hari mao, “Ayaw siya tubaga.”
When King Hezekiah’s officials came to Isaiah,	Sa diha nga ang mga sulugoon ni Hari Hesekias nangadto kang Isaias,
Where is the king of Hamath or the king of Arpad? Where are the kings of Lair, Sepharvaim, Hena and Ivvah?”	Hain man ang hari sa Hamat, ug ang hari sa Arpad, ang hari sa siyudad sa Sefarbaim, ang hari sa Hana o ang hari sa Iva?’ ”
And Hezekiah prayed to the Lord :	Ug si Hesekias nangamuyo sa Ginoo,
“It is true, Lord , that the Assyrian kings have laid waste all these peoples and their lands.	Sa pagkatinuod, O Ginoo, ang mga hari sa Asiria naglaglag sa mga nasod ug sa ilang mga yuta,
Once more a remnant of the kingdom of Judah will take root below and bear fruit above.	Ang salin nga mahabilin sa balay ni Juda manggamot paingon sa ubos ug mamunga paingon sa ibabaw;
So Sennacherib king of Assyria broke camp and withdrew. He returned to Nineveh and stayed there.	Busa si Senakerib nga hari sa Asiria mibiya, ug mipauli ug mipuyo didto sa Ninibe.
Hezekiah turned his face to the wall and prayed to the Lord ,	Unya gipaatubang ni Hesekias ang iyang nawong ngadto sa bungbong ug nag-ampo ngadto sa Ginoo,
Then the word of the Lord came to Isaiah:	Unya ang pulong sa Ginoo miabot kang Isaias:
“ ‘This is the Lord ’s sign to you that the Lord will do what he has promised:	“Kini mao ang ilhanan alang kanimo gikan sa Ginoo, nga ang Ginoo mobuhat niining butanga nga iyang gisaad:
A writing of Hezekiah king of Judah after his illness and recovery:	Usa ka sinulat ni Hesekias nga hari sa Juda, human siya masakit ug naayo na sa iyang balatian:
Isaiah had said, “Prepare a poultice of figs and apply it to the boil, and he will recover.”	Unya si Isaias miingon, “Pakuhaa sila ug torta nga igos, ug ipabutang kini sa hubag ug siya mamaayo.”
Hezekiah had asked, “What will be the sign that I will go up to the temple of the Lord ?”	Si Hesekias miingon usab, “Unsa bay ilhanan nga ako mosaka ngadto sa balay sa Ginoo ?”
Then Isaiah said to Hezekiah, “Hear the word of the Lord Almighty:	Unya miingon si Isaias kang Hesekias, “Pamatia ang pulong sa Ginoo sa mga panon:
Comfort, comfort my people, says your God.	Lipaya ninyo, lipaya ninyo ang akong katawhan, nag-ingon ang inyong Dios.
And the glory of the Lord will be revealed, and all people will see it together. For the mouth of the Lord has spoken.”	Unya ang himaya sa Ginoo ipadayag, ug ang tanang tawo makakita niini, kay ang baba sa Ginoo nagsulti niini.”
The grass withers and the flowers fall, because the breath of the Lord blows on them. Surely the people are grass.	Ang balili malaya, ang bulak malawos, sa diha nga ang gininhawa sa Ginoo maghuyop niini. Sa pagkatinuod ang katawhan balili.
The grass withers and the flowers fall, but the word of our God endures forever.”	Ang balili malaya, ang bulak malawos; apan ang pulong sa atong Dios magpabilin hangtod sa kahangtoran.
Who can fathom the Spirit of the Lord , or instruct the Lord as his counselor?	Kinsay nakamando sa Espiritu sa Ginoo, o nakapahimangno kaniya ingon nga iyang magtatambag?
With whom, then, will you compare God? To what image will you liken him?	Kang kinsa man diay ninyo ipakasama ang Dios, o unsang dagwaya ang inyong itandi kaniya?
He brings princes to naught and reduces the rulers of this world to nothing.	nga naghimo sa mga pangulo ngadto sa pagkawalay kapuslanan, ug naghimo sa mga nagmando sa yuta ingon nga kakawangan.
“To whom will you compare me? Or who is my equal?” says the Holy One.	Kang kinsa man diay ako ninyo itandi, o kinsa may sama kanako? nag-ingon ang Balaan.
He gives strength to the weary and increases the power of the weak.	Siya naghatag ug gahom niadtong naluya, ug kaniya nga walay kabaskog nagdugang siya ug kusog.
Even youths grow tired and weary, and young men stumble and fall;	Bisan ang mga batan-on mangaluya ug kapoyon, ug ang mga batan-on mangapukan sa hilabihang kakapoy;
He pursues them and moves on unscathed, by a path his feet have not traveled before.	Siya naggukod kanila, ug miagi nga walay kakuyaw nga ang iyang mga tiil daw wala magtugkad sa dalan.
they help each other and say to their companions, “Be strong!”	Ang matag usa nagtabang sa iyang isigkatawo, nag-ingon sa iyang igsoon nga lalaki, “Pagmaisogon!”
“But you, Israel, my servant, Jacob, whom I have chosen, you descendants of Abraham my friend,	Apan ikaw, Israel, akong sulugoon, si Jacob nga akong gipili, ang kaliwat ni Abraham nga akong higala;
“All who rage against you will surely be ashamed and disgraced; those who oppose you will be as nothing and perish.	Silang tanan nga nangasilag kanimo pakaulawan ug libogon; sila nga makigbisog batok kanimo mahimong daw wala, ug mangahanaw.
But you are less than nothing and your works are utterly worthless; whoever chooses you is detestable.	Tan-awa, kamo mga walay kapuslanan, ug ang inyong buhat walay hinungdan; siya nga nagpili kaninyo dulumtanan.
See, they are all false! Their deeds amount to nothing; their images are but wind and confusion.	Tan-awa, silang tanan mga limbong, ang ilang mga buhat walay kapuslanan; ang ilang tinunaw nga mga larawan daw hangin.
He will not shout or cry out, or raise his voice in the streets.	Siya dili mohilak o mopatugbaw sa iyang tingog, o mopabati niini diha sa dalan;
Let them give glory to the Lord and proclaim his praise in the islands.	Pahimayaa sila sa Ginoo, ug ipapahayag ang pagdayeg kaniya diha sa kapuloan.
“Hear, you deaf; look, you blind, and see!	Pamati, kamong mga bungol; ug tan-aw, kamong mga buta, aron kamo makakita!
Which of you will listen to this or pay close attention in time to come?	Kinsa ba kaninyo ang mamati niini, motagad ug maminaw sa panahon nga umaabot?
everyone who is called by my name, whom I created for my glory, whom I formed and made.”	ang tanan nga gitawag pinaagi sa akong ngalan, nga akong gibuhat alang sa akong himaya, nga akong giumol ug gibuhat.”
I, even I, am the Lord , and apart from me there is no savior.	Ako, ako mao ang Ginoo, ug gawas kanako wala nay manluluwas.
I am the Lord , your Holy One, Israel’s Creator, your King.”	Ako mao ang Ginoo, ang inyong Balaan, ang Magbubuhat sa Israel, ang inyong Hari.”
This is what the Lord says— he who made a way through the sea, a path through the mighty waters,	Mao kini ang giingon sa Ginoo, nga maoy naghimo ug usa ka dalan diha sa dagat, usa ka agianan diha sa gamhanang katubigan,
“Forget the former things; do not dwell on the past.	“Ayaw ninyo hinumdomi ang mga butang nga nangagi, o palandongon ang mga butang kaniadto.
the people I formed for myself that they may proclaim my praise.	ang katawhan nga akong giumol alang sa akong kaugalingon, aron sila magpahayag sa pagdayeg kanako.
“Yet you have not called on me, Jacob, you have not wearied yourselves for me, Israel.	“Bisan pa niini ikaw wala magsangpit kanako, O Jacob; hinuon ikaw gipul-an na kanako, O Israel!
Review the past for me, let us argue the matter together; state the case for your innocence.	Pahinumdomi ako, pakiglantugi, ipahayag ang imong katarongan, aron ikaw mamatud-an nga matarong.
Your first father sinned; those I sent to teach you rebelled against me.	Ang imong unang amahan nakasala, ug ang imong mga manlalaban nakalapas batok kanako.
“But now listen, Jacob, my servant, Israel, whom I have chosen.	“Apan, pamati karon, O Jacob nga akong sulugoon, Israel nga akong pinili!
They will spring up like grass in a meadow, like poplar trees by flowing streams.	Sila manubo sama sa balili, taliwala sa katubigan, sama sa mga tangbo diha sa nagdagayday nga kasapaan.
Who shapes a god and casts an idol, which can profit nothing?	Kinsay nagkulit ug usa ka dios, o nagtunaw ug usa ka larawan nga walay kapuslanan?
who says to the watery deep, ‘Be dry, and I will dry up your streams,’	nga nag-ingon sa kahiladman, ‘Mauga ikaw, ug akong pahubson ang imong kasapaan;’
Truly you are a God who has been hiding himself, the God and Savior of Israel.	Ikaw mao gayod ang Dios nga nagtago sa imong kaugalingon, O Dios sa Israel, ang Manluluwas.
All the makers of idols will be put to shame and disgraced; they will go off into disgrace together.	Silang tanan maulawan ug mangalibog, ang mga tigbuhat ug mga diosdios mangalibog sa tingob.
“Turn to me and be saved, all you ends of the earth; for I am God, and there is no other.	“Dangop kanako, ug mangaluwas kamo, tanang kinatumyan sa yuta! Kay ako mao ang Dios, ug wala nay lain.
But all the descendants of Israel will find deliverance in the Lord and will make their boast in him.	Diha sa Ginoo ang tanang kaliwat sa Israel modaog ug maghimaya.”
“With whom will you compare me or count me equal? To whom will you liken me that we may be compared?	“Kang kinsa man ninyo ako ipakasama ug itupong, ug itandi aron nga kami mahimong sama?
“Remember this, keep it in mind, take it to heart, you rebels.	“Hinumdomi kini ug pamalandongi, ipasantop kini sa hunahuna, kamong mga malapason,
Listen to me, you stubborn-hearted, you who are now far from my righteousness.	“Pamati kanako, kamong gahi ug kasingkasing, kamo nga mga layo sa kaluwasan:
Our Redeemer—the Lord Almighty is his name— is the Holy One of Israel.	Ang atong Manunubos—si Yahweh sa mga panon mao ang iyang ngalan— ang Balaan sa Israel.
For I knew how stubborn you were; your neck muscles were iron, your forehead was bronze.	Tungod kay ako nasayod nga ikaw gahi ug ulo, ug ang imong liog ingon ka tikig sa puthaw, ug ang imong agtang bronsi.
I, even I, have spoken; yes, I have called him. I will bring him, and he will succeed in his mission.	Ako, bisan ako, nagsulti ug nagtawag kaniya, ako ang nagdala kaniya, ug pauswagon niya ang iyang dalan.
“There is no peace,” says the Lord , “for the wicked.”	“Walay pakigdait,” nag-ingon ang Ginoo, “alang sa mga daotan.”
He said to me, “You are my servant, Israel, in whom I will display my splendor.”	Ug siya miingon kanako, “Ikaw akong sulugoon, O Israel, nga kanimo ako himayaon.”
I will turn all my mountains into roads, and my highways will be raised up.	Ug himoon nako nga usa ka dalan ang tanan nakong kabukiran, ug ang akong mga agianan ipataas.
But Zion said, “The Lord has forsaken me, the Lord has forgotten me.”	Apan ang Zion miingon, “Gisalikway ako sa Ginoo, ang akong Ginoo nalimot kanako.”
See, I have engraved you on the palms of my hands; your walls are ever before me.	Tan-awa, ako nagkulit kanimo diha sa mga palad sa akong mga kamot; ang imong mga kuta anaa kanunay sa akong atubangan.
Your children hasten back, and those who laid you waste depart from you.	Ang imong mga magtutukod milabaw sa imong mga tigpangguba ug kadtong nangguba kanimo mibiya gikan kanimo.
